Source,Target,Weight
8131,7957,70
8131,7912,161
8131,8045,215
8131,8033,190
8131,7998,213
8131,8114,58
8131,8124,317
8131,8011,76
8131,7920,183
8131,7951,158
8131,7970,37
8131,8121,40
8131,8073,176
8131,7967,107
8131,7929,135
8131,8020,65
8131,7924,286
8131,7914,54
8131,7955,198
8131,8031,99
8131,7994,180
8131,7953,256
8131,7946,56
8131,7908,241
8131,8000,67
8131,8023,40
8131,7975,49
8131,7942,68
8131,8016,235
8131,7918,62
8131,8093,100
8131,8002,45
8131,7910,45
8136,10112,26
8136,8474,64
8136,8272,51
8136,8140,41
8136,8243,76
8136,8186,61
8136,8305,61
8136,8198,100
8136,9647,28
8136,8280,40
8136,8300,77
8136,8287,82
8136,8163,39
8136,8460,66
8136,8495,29
8136,8848,32
8136,8167,38
8136,8780,35
8136,8413,33
8136,8219,51
8136,8174,29
8136,8211,57
8136,8647,42
8136,10937,4
8136,8904,36
8136,8321,39
8136,9066,62
8136,8703,36
8136,8428,31
8136,8188,42
8136,8184,57
8136,10167,33
8136,8149,84
8136,8738,32
8136,8245,62
8136,8008,45
8136,7955,33
8136,8000,60
8136,7994,47
8136,7990,50
8136,7975,85
8136,7946,76
8136,8114,55
8136,7967,58
8136,7918,66
8136,8111,33
8136,8073,32
8136,7942,62
8136,7970,37
8136,7924,35
8136,8011,83
8136,7957,69
8136,7964,52
8136,7926,53
8136,7908,49
8136,7985,64
8136,7929,57
8136,8091,49
8136,7931,42
8136,7914,64
8136,8093,59
8136,8124,44
8136,8018,74
8136,8028,44
8136,8047,56
8136,8109,27
8136,7936,40
8136,7934,69
8136,8031,47
8136,8119,60
8136,8023,55
8136,8045,22
8136,7992,75
8136,7920,34
8136,8016,40
8136,7983,47
8136,7910,36
8136,7953,55
8136,8086,57
8136,7973,75
8136,8131,42
8136,8002,40
8136,7949,51
8136,7906,65
8136,8005,44
8136,7938,70
8136,7940,63
8136,8020,59
8136,8121,61
8136,7962,47
8136,7916,79
8136,7922,40
8136,8084,52
8136,7951,49
8136,7944,42
8136,8056,43
8136,7988,39
8136,7912,23
8136,7998,37
8136,7959,53
8136,7978,41
8136,7980,42
8136,8033,58
8140,8186,99
8140,8738,24
8140,8198,64
8140,8287,56
8140,8428,177
8140,8149,71
8140,8413,135
8140,8211,57
8140,8245,39
8140,10167,30
8140,8280,32
8140,9647,109
8140,8904,178
8140,10112,61
8140,8243,191
8140,10937,4
8140,8174,152
8140,8460,64
8140,9066,61
8140,8188,197
8140,8163,94
8140,8184,72
8140,8647,220
8140,8495,187
8140,8321,46
8140,8305,60
8140,8848,26
8140,8474,45
8140,8703,40
8140,8780,28
8140,8219,54
8140,8167,229
8140,8272,159
8140,8300,76
8140,7990,35
8140,7970,25
8140,8005,175
8140,7931,80
8140,7916,62
8140,8136,41
8140,8031,95
8140,8091,187
8140,7949,259
8140,7994,154
8140,7967,105
8140,8056,49
8140,8045,162
8140,7914,52
8140,7906,36
8140,8109,18
8140,8011,62
8140,8018,173
8140,7962,34
8140,7938,74
8140,7908,210
8140,8124,241
8140,7922,185
8140,7980,127
8140,8121,31
8140,7920,167
8140,7985,49
8140,7951,131
8140,8033,167
8140,8016,186
8140,7940,46
8140,8028,201
8140,7936,134
8140,8073,149
8140,7912,119
8140,7957,61
8140,7992,140
8140,7983,242
8140,8008,178
8140,7955,157
8140,7918,60
8140,7934,59
8140,7964,191
8140,7926,84
8140,7953,200
8140,7973,54
8140,8086,103
8140,7988,221
8140,7975,48
8140,8020,66
8140,7998,174
8140,8111,22
8140,8000,85
8140,7929,122
8140,7924,199
8140,7942,55
8140,7946,43
8140,7978,221
8140,8119,62
8140,8047,85
8140,8131,265
8140,8084,220
8140,8114,55
8140,8023,55
8140,7944,117
8140,8093,89
8140,7959,71
8140,7910,39
8140,8002,40
8149,8219,80
8149,8428,55
8149,10937,6
8149,8163,59
8149,10167,47
8149,9066,82
8149,8287,112
8149,8460,101
8149,8474,87
8149,8280,65
8149,8703,46
8149,8174,54
8149,8186,82
8149,8243,129
8149,8647,68
8149,8211,97
8149,9647,42
8149,8188,72
8149,8167,66
8149,8300,123
8149,8738,38
8149,8413,48
8149,8848,48
8149,8198,104
8149,8904,57
8149,8245,76
8149,8272,79
8149,8495,48
8149,10112,43
8149,8780,52
8149,16996,1
8149,8321,53
8149,8184,87
8149,8305,89
8149,7967,96
8149,7959,81
8149,7934,97
8149,8005,72
8149,7912,36
8149,8093,72
8149,7942,92
8149,7964,89
8149,7975,106
8149,8131,74
8149,8086,70
8149,7938,115
8149,7926,75
8149,7949,90
8149,8140,71
8149,7906,72
8149,8114,79
8149,7920,61
8149,8119,82
8149,7931,70
8149,8020,100
8149,7988,68
8149,7916,106
8149,7922,60
8149,7990,63
8149,8047,77
8149,8121,83
8149,8124,65
8149,7983,68
8149,8073,50
8149,8016,65
8149,8000,94
8149,8002,58
8149,7955,50
8149,7957,90
8149,7970,55
8149,8023,86
8149,7951,57
8149,8084,103
8149,7936,43
8149,7998,52
8149,8045,34
8149,7962,61
8149,8008,72
8149,8018,85
8149,7946,85
8149,7908,74
8149,7953,86
8149,7910,55
8149,7944,41
8149,7918,93
8149,7929,90
8149,8033,85
8149,8028,75
8149,7940,90
8149,8031,88
8149,7978,75
8149,7924,54
8149,8111,44
8149,7985,95
8149,8091,72
8149,8056,64
8149,7980,57
8149,7992,112
8149,7994,72
8149,8136,84
8149,8109,46
8149,7914,84
8149,7973,103
8149,8011,125
8163,9066,42
8163,8780,26
8163,8287,39
8163,8474,31
8163,8198,55
8163,8243,122
8163,8738,23
8163,8460,56
8163,8904,95
8163,8184,45
8163,10112,49
8163,8495,89
8163,8413,72
8163,8272,101
8163,8245,31
8163,8219,46
8163,8647,112
8163,10167,18
8163,8188,89
8163,8703,33
8163,8211,38
8163,8428,83
8163,8305,53
8163,8280,27
8163,8300,50
8163,8174,73
8163,8848,24
8163,8167,91
8163,10937,3
8163,8321,26
8163,9647,60
8163,8186,76
8163,7959,64
8163,7929,104
8163,7934,55
8163,8020,43
8163,7924,90
8163,8023,31
8163,7908,105
8163,8031,82
8163,7912,57
8163,7964,99
8163,7910,41
8163,8149,59
8163,7949,114
8163,8121,37
8163,8136,39
8163,8033,100
8163,7967,78
8163,8131,94
8163,7940,32
8163,7951,85
8163,7962,30
8163,8002,37
8163,7980,84
8163,7926,50
8163,8109,11
8163,7953,110
8163,8028,112
8163,8124,108
8163,8086,84
8163,7916,53
8163,7946,43
8163,8011,51
8163,8047,85
8163,7973,52
8163,8084,113
8163,7978,104
8163,8018,101
8163,8005,111
8163,7998,91
8163,7988,94
8163,8016,102
8163,7970,25
8163,7944,74
8163,8114,38
8163,8119,48
8163,7955,77
8163,8045,78
8163,7914,39
8163,7992,65
8163,7931,48
8163,7918,50
8163,7985,35
8163,7983,98
8163,8056,34
8163,7938,64
8163,8093,85
8163,7942,53
8163,7975,47
8163,8140,94
8163,7922,105
8163,7936,80
8163,7906,35
8163,8073,87
8163,8111,22
8163,7994,98
8163,7990,29
8163,7957,50
8163,8091,110
8163,8008,94
8163,7920,142
8163,8000,63
8167,8647,228
8167,8305,48
8167,8272,155
8167,9647,143
8167,8495,222
8167,8280,33
8167,8211,45
8167,8243,247
8167,8474,34
8167,10112,69
8167,8174,188
8167,8848,25
8167,9066,50
8167,8904,178
8167,8245,34
8167,8413,121
8167,8188,251
8167,10937,4
8167,8738,21
8167,8219,61
8167,8287,46
8167,8300,66
8167,8198,50
8167,8703,43
8167,8780,22
8167,10167,23
8167,8428,197
8167,8321,49
8167,8186,104
8167,8460,68
8167,8184,70
8167,8131,270
8167,8124,279
8167,8056,39
8167,8033,166
8167,7992,115
8167,7953,253
8167,8073,161
8167,8086,105
8167,7908,213
8167,8008,251
8167,8018,155
8167,8084,250
8167,7980,138
8167,8093,94
8167,7922,205
8167,8002,41
8167,8028,255
8167,7967,102
8167,7916,52
8167,7951,138
8167,7998,203
8167,8047,89
8167,7978,275
8167,7975,46
8167,7990,38
8167,7959,69
8167,8136,38
8167,7962,39
8167,7934,68
8167,8000,65
8167,7955,182
8167,8119,51
8167,8023,55
8167,7946,45
8167,7985,50
8167,7918,79
8167,7970,32
8167,8149,66
8167,7944,137
8167,7983,287
8167,8109,14
8167,8031,101
8167,7912,172
8167,7929,129
8167,7926,64
8167,7957,61
8167,7931,75
8167,7920,186
8167,7940,33
8167,7994,162
8167,8111,32
8167,8045,185
8167,8091,204
8167,8016,226
8167,7988,251
8167,7964,190
8167,7936,161
8167,7973,54
8167,7910,45
8167,7906,41
8167,7949,315
8167,7914,45
8167,8163,91
8167,8121,36
8167,8005,191
8167,7938,74
8167,8140,229
8167,7924,248
8167,7942,64
8167,8114,45
8167,8020,55
8167,8011,58
8174,9066,45
8174,8188,177
8174,8321,36
8174,8243,176
8174,8198,38
8174,8780,16
8174,8184,45
8174,8738,21
8174,8460,60
8174,8300,66
8174,8305,36
8174,9647,104
8174,8211,38
8174,8848,23
8174,8703,34
8174,8219,44
8174,8495,154
8174,10167,21
8174,8474,33
8174,8428,141
8174,8904,131
8174,10112,56
8174,8186,73
8174,10937,3
8174,8245,28
8174,8287,40
8174,8280,28
8174,8272,137
8174,8413,103
8174,8647,165
8174,7934,46
8174,8121,31
8174,8008,149
8174,7946,38
8174,8124,198
8174,7980,123
8174,7942,51
8174,7931,58
8174,7998,150
8174,7985,46
8174,7967,82
8174,8005,144
8174,8031,83
8174,8011,47
8174,8114,42
8174,7918,67
8174,7936,140
8174,8167,188
8174,7906,26
8174,7978,191
8174,8149,54
8174,7949,211
8174,7988,196
8174,8093,89
8174,8002,32
8174,7914,44
8174,8086,87
8174,7955,140
8174,7992,63
8174,7908,157
8174,7916,46
8174,8073,112
8174,7973,52
8174,8084,171
8174,8136,29
8174,7975,43
8174,7953,185
8174,7910,34
8174,8091,156
8174,7929,114
8174,8131,176
8174,8056,31
8174,8033,136
8174,7990,27
8174,7926,52
8174,8020,45
8174,7940,34
8174,8109,11
8174,8045,160
8174,7920,115
8174,8047,53
8174,8016,174
8174,8140,152
8174,7951,108
8174,7962,27
8174,8119,42
8174,8028,170
8174,8111,27
8174,7970,33
8174,7912,133
8174,7924,192
8174,8163,73
8174,7944,112
8174,8018,111
8174,7959,50
8174,7922,154
8174,7938,49
8174,8023,44
8174,7994,129
8174,7964,141
8174,7983,196
8174,8000,58
8174,7957,42
8184,8647,73
8184,10112,49
8184,8321,51
8184,8186,94
8184,8703,47
8184,8219,68
8184,8428,49
8184,10937,5
8184,8738,36
8184,10167,44
8184,9647,44
8184,8188,55
8184,8245,62
8184,8272,70
8184,9066,79
8184,8287,82
8184,8904,59
8184,8848,41
8184,8280,37
8184,8495,46
8184,8460,85
8184,8243,93
8184,8413,44
8184,8474,63
8184,8198,88
8184,8780,45
8184,8305,86
8184,8300,94
8184,8211,77
8184,8005,78
8184,7942,81
8184,7967,88
8184,7975,79
8184,8018,72
8184,7951,55
8184,8020,80
8184,8174,45
8184,7953,82
8184,8114,68
8184,7978,70
8184,8016,54
8184,8119,74
8184,7990,58
8184,7980,44
8184,7962,55
8184,8011,87
8184,8111,37
8184,8091,87
8184,7916,72
8184,7908,77
8184,7936,39
8184,8023,75
8184,7994,68
8184,8163,45
8184,7931,67
8184,8028,68
8184,7934,74
8184,7918,68
8184,7964,83
8184,7973,78
8184,8121,57
8184,8031,51
8184,8131,88
8184,8002,52
8184,8084,110
8184,7922,58
8184,8086,55
8184,8033,82
8184,8073,45
8184,8045,34
8184,8008,65
8184,8056,55
8184,8124,70
8184,7946,71
8184,8000,73
8184,8047,64
8184,7929,70
8184,7949,81
8184,7955,52
8184,7924,62
8184,7920,68
8184,7944,41
8184,7912,29
8184,7988,66
8184,8140,72
8184,7914,65
8184,7992,128
8184,7998,46
8184,7959,82
8184,7926,79
8184,7970,45
8184,7906,57
8184,7910,56
8184,7938,84
8184,8136,57
8184,7957,83
8184,7985,79
8184,8167,70
8184,8093,61
8184,8149,87
8184,8109,30
8184,7940,61
8184,7983,73
8186,8904,89
8186,8198,88
8186,8188,94
8186,8738,22
8186,8243,135
8186,8703,34
8186,10167,35
8186,8848,28
8186,8300,87
8186,8287,70
8186,8495,76
8186,8211,67
8186,8428,84
8186,8780,31
8186,8245,54
8186,9066,57
8186,10112,69
8186,8321,40
8186,8305,65
8186,10937,3
8186,8219,50
8186,8272,117
8186,9647,72
8186,8460,74
8186,8647,109
8186,8413,70
8186,8280,42
8186,8474,55
8186,8016,102
8186,8140,99
8186,7978,93
8186,7949,117
8186,8073,76
8186,7964,116
8186,7953,132
8186,7998,80
8186,8084,121
8186,8184,94
8186,8136,61
8186,7992,76
8186,7922,87
8186,8111,29
8186,8047,106
8186,8045,64
8186,7985,81
8186,7959,79
8186,8119,55
8186,7924,82
8186,8091,123
8186,7912,54
8186,7967,97
8186,7934,47
8186,7980,85
8186,7910,45
8186,7906,57
8186,7908,95
8186,8149,82
8186,7962,38
8186,8114,63
8186,8002,51
8186,7983,97
8186,7994,94
8186,7955,82
8186,8086,112
8186,7929,116
8186,7944,57
8186,7920,86
8186,8018,108
8186,7942,65
8186,7938,84
8186,8131,99
8186,8005,106
8186,7988,106
8186,7914,63
8186,8124,115
8186,8056,50
8186,7936,77
8186,7951,77
8186,8023,41
8186,7931,71
8186,7990,36
8186,8008,100
8186,8028,116
8186,7940,70
8186,8011,71
8186,8033,124
8186,7916,78
8186,7926,64
8186,7918,72
8186,8167,104
8186,8174,73
8186,8093,112
8186,7957,73
8186,7970,26
8186,8031,93
8186,8000,77
8186,7946,74
8186,7975,73
8186,8121,39
8186,8109,24
8186,7973,77
8186,8020,69
8186,8163,76
8188,8300,70
8188,9066,41
8188,10167,28
8188,8198,61
8188,10937,4
8188,8413,115
8188,8848,25
8188,8245,44
8188,8904,153
8188,8474,40
8188,9647,134
8188,8280,35
8188,8211,45
8188,10112,70
8188,8460,69
8188,8495,198
8188,8287,59
8188,8647,231
8188,8219,60
8188,8305,50
8188,8703,35
8188,8780,21
8188,8243,236
8188,8428,239
8188,8738,21
8188,8321,39
8188,8272,171
8188,8174,177
8188,8056,40
8188,8091,216
8188,7992,83
8188,8119,67
8188,7955,187
8188,7906,40
8188,8047,95
8188,7926,61
8188,8000,61
8188,7990,31
8188,7983,272
8188,8186,94
8188,7985,57
8188,7946,51
8188,7988,244
8188,7978,233
8188,7940,41
8188,7934,59
8188,7975,52
8188,7973,53
8188,8020,61
8188,7970,32
8188,7944,137
8188,7980,142
8188,8184,55
8188,7998,177
8188,7957,53
8188,7953,232
8188,8086,107
8188,8093,104
8188,7931,88
8188,7959,80
8188,8167,251
8188,8023,37
8188,8016,216
8188,7914,46
8188,7967,116
8188,8149,72
8188,8131,254
8188,7924,234
8188,7951,133
8188,7962,39
8188,8045,172
8188,7918,73
8188,8124,277
8188,8008,186
8188,7916,58
8188,8005,206
8188,7910,45
8188,8163,89
8188,7920,149
8188,8140,197
8188,8018,148
8188,8073,156
8188,8109,12
8188,7964,176
8188,7929,152
8188,8084,229
8188,8031,97
8188,7949,288
8188,7922,207
8188,8121,34
8188,8136,42
8188,8028,226
8188,7994,154
8188,7908,209
8188,8111,27
8188,7912,161
8188,7936,162
8188,8002,46
8188,7938,80
8188,7942,68
8188,8033,161
8188,8114,58
8188,8011,70
8198,8245,82
8198,8272,65
8198,8413,41
8198,8780,51
8198,8647,67
8198,8243,102
8198,8738,36
8198,8305,85
8198,10112,45
8198,8300,113
8198,8474,91
8198,8848,43
8198,8321,48
8198,16996,1
8198,8280,53
8198,10937,5
8198,8703,41
8198,10167,48
8198,8287,126
8198,8219,67
8198,8495,45
8198,9647,42
8198,8460,93
8198,8211,101
8198,8904,58
8198,9066,99
8198,8428,43
8198,8028,71
8198,8073,42
8198,7942,89
8198,8186,88
8198,8020,100
8198,7970,57
8198,8188,61
8198,8140,64
8198,8002,54
8198,8119,80
8198,8018,69
8198,8031,53
8198,7992,100
8198,8056,54
8198,8174,38
8198,8163,55
8198,7985,91
8198,8131,68
8198,7973,109
8198,8136,100
8198,7936,53
8198,8011,108
8198,8091,81
8198,7940,79
8198,7975,95
8198,7955,43
8198,8023,82
8198,7914,94
8198,7959,70
8198,7980,53
8198,8084,85
8198,8124,81
8198,7967,89
8198,7951,51
8198,8114,82
8198,7906,81
8198,7924,50
8198,8016,68
8198,7978,59
8198,7962,58
8198,7998,45
8198,8093,85
8198,7929,91
8198,7918,77
8198,7988,60
8198,8109,43
8198,7922,50
8198,7934,84
8198,8111,44
8198,8167,50
8198,8086,95
8198,7926,73
8198,7957,88
8198,8149,104
8198,7994,60
8198,8033,82
8198,7990,65
8198,8047,76
8198,8008,66
8198,7931,64
8198,7912,33
8198,7949,77
8198,8121,81
8198,8184,88
8198,8045,33
8198,8000,89
8198,7964,75
8198,7916,107
8198,8005,69
8198,7910,44
8198,7953,89
8198,7908,61
8198,7938,101
8198,7946,100
8198,7944,39
8198,7983,66
8198,7920,57
8211,8780,47
8211,8287,102
8211,8428,41
8211,10112,37
8211,8243,61
8211,8245,65
8211,8460,91
8211,8280,45
8211,9647,22
8211,8272,51
8211,8848,42
8211,8321,47
8211,8300,120
8211,8647,50
8211,8495,37
8211,8413,33
8211,8219,62
8211,8305,73
8211,8738,36
8211,8474,73
8211,10937,7
8211,8703,41
8211,8904,41
8211,10167,40
8211,9066,111
8211,8011,101
8211,7980,39
8211,7990,65
8211,7912,18
8211,8167,45
8211,7988,45
8211,7978,47
8211,8028,60
8211,7946,66
8211,8093,57
8211,8016,46
8211,7908,47
8211,8109,44
8211,8119,71
8211,8121,71
8211,8131,51
8211,8188,45
8211,7924,36
8211,7916,82
8211,8031,50
8211,7942,71
8211,8020,84
8211,8149,97
8211,7983,53
8211,8124,66
8211,8140,57
8211,7964,57
8211,8047,67
8211,8174,38
8211,8005,41
8211,7936,31
8211,7998,32
8211,7926,72
8211,8086,57
8211,7994,43
8211,8114,66
8211,7910,44
8211,7967,75
8211,8023,96
8211,7920,45
8211,7906,63
8211,7944,29
8211,7962,56
8211,7957,77
8211,8000,74
8211,7955,35
8211,7985,81
8211,8136,57
8211,8186,67
8211,7959,64
8211,7949,64
8211,8073,34
8211,7914,68
8211,8056,67
8211,7934,89
8211,8008,47
8211,7973,76
8211,7970,60
8211,8091,56
8211,7940,64
8211,7951,35
8211,8163,38
8211,8018,57
8211,8033,62
8211,7918,77
8211,7938,81
8211,7992,117
8211,7975,76
8211,8084,67
8211,8002,54
8211,8111,45
8211,7953,54
8211,7922,42
8211,7929,71
8211,7931,51
8211,8184,77
8211,8045,33
8211,8198,101
8219,8848,40
8219,8474,53
8219,8780,38
8219,10167,29
8219,10937,6
8219,8245,49
8219,9647,23
8219,8647,41
8219,8321,39
8219,8428,41
8219,8738,33
8219,8243,71
8219,8703,45
8219,8495,46
8219,8305,73
8219,8300,67
8219,10112,30
8219,9066,66
8219,8413,41
8219,8287,63
8219,8460,72
8219,8272,51
8219,8904,39
8219,8280,39
8219,8033,58
8219,8149,80
8219,7988,51
8219,7994,53
8219,7998,39
8219,7944,37
8219,7940,49
8219,7912,19
8219,7938,61
8219,7990,44
8219,7962,47
8219,8184,68
8219,7975,69
8219,8018,57
8219,8114,59
8219,7920,47
8219,7992,84
8219,7929,57
8219,7922,43
8219,7970,36
8219,7946,53
8219,7955,44
8219,7916,60
8219,7959,67
8219,8002,48
8219,8016,43
8219,7985,61
8219,7973,64
8219,7964,61
8219,7926,67
8219,8121,49
8219,7978,58
8219,7918,66
8219,8086,41
8219,7951,43
8219,8073,37
8219,8111,31
8219,7910,49
8219,8005,55
8219,8174,44
8219,8136,51
8219,8167,61
8219,8093,42
8219,8119,68
8219,8109,30
8219,8163,46
8219,7906,50
8219,8124,48
8219,8020,63
8219,8131,58
8219,7908,54
8219,8211,62
8219,7934,71
8219,8008,46
8219,8023,60
8219,8188,60
8219,7980,41
8219,7924,45
8219,7931,54
8219,7967,75
8219,7942,66
8219,7957,74
8219,8084,82
8219,7953,56
8219,7914,52
8219,8198,67
8219,7983,53
8219,8186,50
8219,8056,47
8219,8031,45
8219,8000,64
8219,7936,32
8219,8011,72
8219,8140,54
8219,8045,27
8219,8028,52
8219,8091,59
8219,7949,72
8219,8047,53
8243,8428,175
8243,8280,42
8243,8495,195
8243,8321,49
8243,8703,41
8243,8460,116
8243,8848,30
8243,8474,60
8243,8245,65
8243,8305,71
8243,8287,75
8243,8647,240
8243,8272,215
8243,8780,30
8243,9647,180
8243,8738,28
8243,10937,5
8243,10112,98
8243,8904,201
8243,8300,106
8243,8413,131
8243,10167,34
8243,9066,58
8243,7910,58
8243,8045,147
8243,7916,96
8243,8121,59
8243,8093,156
8243,8091,240
8243,8136,76
8243,8174,176
8243,8002,66
8243,7992,111
8243,8167,247
8243,8000,103
8243,8163,122
8243,8073,143
8243,7951,161
8243,8211,61
8243,8186,135
8243,7931,113
8243,7924,216
8243,8086,155
8243,8031,136
8243,7964,221
8243,7985,84
8243,8119,74
8243,8124,277
8243,8198,102
8243,8047,120
8243,8149,129
8243,7978,263
8243,8111,32
8243,7962,45
8243,7938,126
8243,7955,165
8243,7940,70
8243,7934,100
8243,8018,178
8243,7957,86
8243,8084,254
8243,8020,86
8243,8033,205
8243,8219,71
8243,8023,54
8243,7944,123
8243,8109,18
8243,7922,188
8243,7959,103
8243,8114,75
8243,7908,206
8243,7975,82
8243,7912,183
8243,7970,36
8243,7942,102
8243,8008,226
8243,8028,267
8243,8131,236
8243,8140,191
8243,7949,321
8243,7920,179
8243,7926,88
8243,7918,129
8243,8184,93
8243,7967,156
8243,8056,50
8243,8016,230
8243,7973,95
8243,7994,185
8243,7946,97
8243,7990,47
8243,8011,107
8243,7936,166
8243,8005,245
8243,7929,221
8243,7983,255
8243,7906,51
8243,8188,236
8243,7998,202
8243,7988,253
8243,7914,74
8243,7953,281
8243,7980,153
8245,8780,41
8245,8428,35
8245,8321,48
8245,8495,31
8245,10167,36
8245,8474,79
8245,9066,68
8245,8287,94
8245,8460,68
8245,8738,34
8245,9647,29
8245,8272,48
8245,10937,3
8245,8703,33
8245,8305,64
8245,8647,41
8245,16996,1
8245,8413,24
8245,8300,86
8245,8848,43
8245,8904,36
8245,10112,27
8245,8280,43
8245,7910,43
8245,8198,82
8245,8086,53
8245,7938,83
8245,7955,34
8245,7975,75
8245,7980,36
8245,7944,32
8245,7978,43
8245,7992,74
8245,7962,55
8245,7988,34
8245,7998,36
8245,7951,38
8245,8002,39
8245,7906,106
8245,7940,72
8245,8188,44
8245,8243,65
8245,7970,52
8245,8219,49
8245,8211,65
8245,7983,42
8245,7908,37
8245,8033,50
8245,8109,30
8245,7949,47
8245,7985,67
8245,7926,69
8245,7994,43
8245,7918,65
8245,7912,16
8245,8056,45
8245,7936,40
8245,8167,34
8245,7953,52
8245,8011,89
8245,8020,67
8245,8184,62
8245,8140,39
8245,7916,68
8245,7990,68
8245,7931,49
8245,8093,62
8245,7924,32
8245,7959,60
8245,7946,82
8245,7934,68
8245,8000,70
8245,8163,31
8245,8028,42
8245,8047,57
8245,7964,49
8245,8124,36
8245,8005,45
8245,8186,54
8245,7922,39
8245,7929,47
8245,8008,38
8245,8073,38
8245,8111,39
8245,8084,54
8245,8121,62
8245,8114,59
8245,8149,76
8245,7942,70
8245,8131,43
8245,8119,59
8245,8045,20
8245,7967,50
8245,7920,35
8245,8174,28
8245,8031,34
8245,8016,45
8245,7973,83
8245,8018,37
8245,7957,71
8245,8136,62
8245,8023,60
8245,7914,67
8245,8091,51
8272,8904,147
8272,8474,45
8272,8495,151
8272,8460,69
8272,8287,51
8272,8300,83
8272,9066,48
8272,8738,24
8272,8780,24
8272,8305,58
8272,10167,31
8272,8280,43
8272,9647,121
8272,10937,3
8272,8428,141
8272,8321,33
8272,8413,108
8272,10112,77
8272,8647,173
8272,8848,25
8272,8703,30
8272,7978,165
8272,7962,33
8272,7922,157
8272,8167,155
8272,8136,51
8272,7985,61
8272,7942,57
8272,8073,129
8272,7998,148
8272,8121,36
8272,7970,25
8272,8002,49
8272,7959,81
8272,7931,81
8272,8198,65
8272,8119,66
8272,7920,134
8272,8124,197
8272,7990,28
8272,7916,70
8272,8131,163
8272,8020,56
8272,7912,120
8272,7924,161
8272,8211,51
8272,8023,36
8272,7964,181
8272,7980,120
8272,8084,173
8272,8243,215
8272,8011,78
8272,8008,162
8272,7955,143
8272,7946,65
8272,7910,43
8272,8111,27
8272,8109,17
8272,7992,77
8272,8184,70
8272,8114,52
8272,7953,222
8272,7973,69
8272,7914,57
8272,8047,87
8272,8245,48
8272,7926,67
8272,8163,101
8272,7949,205
8272,7944,93
8272,7957,70
8272,7918,76
8272,8093,114
8272,7938,80
8272,7908,161
8272,8016,168
8272,8033,214
8272,7951,141
8272,7975,72
8272,7929,154
8272,8018,151
8272,8149,79
8272,8028,226
8272,8091,180
8272,8000,76
8272,7967,120
8272,8086,131
8272,8005,170
8272,7983,172
8272,7934,53
8272,7994,136
8272,7906,39
8272,7936,116
8272,8186,117
8272,8031,112
8272,8045,130
8272,7988,186
8272,8174,137
8272,8219,51
8272,7940,52
8272,8056,38
8272,8140,159
8272,8188,171
8280,10167,22
8280,8780,20
8280,8305,41
8280,8460,43
8280,8300,63
8280,8474,39
8280,8495,28
8280,8287,52
8280,10112,14
8280,9066,40
8280,8321,31
8280,8904,28
8280,8703,22
8280,8738,30
8280,8647,35
8280,8428,30
8280,8413,21
8280,9647,16
8280,16996,1
8280,8848,24
8280,8243,42
8280,7922,30
8280,7920,28
8280,7942,39
8280,8056,26
8280,7938,54
8280,7988,39
8280,8167,33
8280,8086,41
8280,8033,42
8280,7908,33
8280,8131,35
8280,7924,27
8280,7970,27
8280,8121,39
8280,8114,37
8280,7985,43
8280,8136,40
8280,8002,30
8280,7957,51
8280,7951,29
8280,8008,31
8280,8020,41
8280,7918,50
8280,8031,27
8280,8111,26
8280,8149,65
8280,7978,35
8280,7953,45
8280,8188,35
8280,8045,16
8280,8211,45
8280,7929,48
8280,7962,25
8280,8093,30
8280,7934,43
8280,7983,37
8280,7931,37
8280,7940,39
8280,7926,34
8280,8091,39
8280,7990,34
8280,7936,30
8280,8084,42
8280,8047,33
8280,8011,87
8280,7912,24
8280,8023,33
8280,7980,27
8280,7959,41
8280,8140,32
8280,8184,37
8280,7955,26
8280,7992,53
8280,7967,56
8280,7914,33
8280,8198,53
8280,7973,54
8280,7906,40
8280,8124,36
8280,8018,40
8280,8005,36
8280,8272,43
8280,7998,29
8280,8119,47
8280,8109,31
8280,7946,37
8280,7916,49
8280,8073,29
8280,7910,24
8280,7964,39
8280,8163,27
8280,8000,45
8280,8028,41
8280,7949,39
8280,7975,54
8280,8245,43
8280,7994,34
8280,7944,16
8280,8174,28
8280,8186,42
8280,8016,31
8280,8219,39
8287,8780,54
8287,8428,39
8287,9647,33
8287,8460,93
8287,10167,49
8287,8904,47
8287,8495,39
8287,8413,40
8287,10112,34
8287,8647,62
8287,8738,40
8287,8474,96
8287,16996,1
8287,8848,50
8287,9066,99
8287,8305,87
8287,8300,131
8287,8703,41
8287,8321,51
8287,10937,4
8287,8084,74
8287,7906,86
8287,8163,39
8287,7955,44
8287,8211,102
8287,8140,56
8287,8073,41
8287,8109,50
8287,7912,23
8287,7962,61
8287,8045,28
8287,7926,72
8287,8124,59
8287,7940,85
8287,8033,69
8287,7949,67
8287,8136,82
8287,7964,71
8287,8131,57
8287,8005,59
8287,8086,65
8287,8121,91
8287,8272,51
8287,8149,112
8287,8280,52
8287,8245,94
8287,8018,58
8287,7910,43
8287,8023,98
8287,7998,39
8287,8119,76
8287,8243,75
8287,7934,108
8287,7918,77
8287,7908,54
8287,7992,120
8287,7967,67
8287,8186,70
8287,8020,92
8287,8028,50
8287,8188,59
8287,7994,51
8287,8002,53
8287,8184,82
